text,username,timestamp
"@NIUKCommunity @ExobizNG Bathgate (Scotland)
Rent- £670/month  for 2 bedrooms (2 toilets/shower)
Council tax - £190/month
Energy (Electricity &amp; Gas)- £100/month
Water- included in council tax
TV Licence - Does not apply
Transport- relative, but the bus is cheap
Wifi/Broadband- £29/month
Groceries- £190",Attah of Edinburgh 🇳🇬 🇬🇧,Sun Jul 16 21:05:37 +0000 2023
"@NIUKCommunity Paisley Scotland 

Rent = 700
Council Tax = 120
Energy =120
Water =0
TV license =25
Transportation = 130
Wifi/mobile date =110
Groceries = 350 (Family of 3)
Clothing N/A
Entertainment= N/A",Uduak,Sun Jul 16 19:35:32 +0000 2023
"@NIUKCommunity 2 bed Motherwell, Scotland 

Rent -500
Council Tax - 
Energy - 80
Water -free
TV license - N/A
Transportation - 120 fuel for car
Wifi/mobile date - 45
Groceries - 200
Clothing - no budget o
Entertainment - as the spirit leads",🧘Mobolaji,Sun Jul 16 11:29:14 +0000 2023
"Luton (Student )

Rent £550 (Bill inclusive )
Council Tax NA
Energy NA
Water NA
TV license NA
Transportation : £80 (to Work only)
Wifi/mobile data: £10
Groceries : £50
Clothing : £ 100 every 3 months 
Entertainment: prime £5",Educated Sallaf🌛,Tue Jul 18 11:22:45 +0000 2023
"@NIUKCommunity London Luton 

Rent (2bedroom shared)- £450
C Tax - £0
Energy - £0
Water £42
TV licence - £0
Transport- £270 (fuel+insurance+road tax)
Wifi/Mob : £61
Groceries - £80
Clothing - £100 
Entertainment- £100

At the end, Kashaamadupe 🚶‍♂️🚶‍♂️",Quad-rick ʚїɞ,Sun Jul 16 12:24:17 +0000 2023
"London 

Rent £800
Council Tax inc
Energy £35 
Water inc
TV license NA
Transportation £150
Wifi/mobile date Wi-Fi inc/ mobile data £60
Groceries £200
Clothing  £100
Entertainment £500",Magnificient Daddy PhD,Mon Jul 17 20:12:55 +0000 2023
"@KolaBilewu @NIUKCommunity I stay in Chelmsford. Essex
I believe 3 bedroom apartment 
/house Rent is from £2000 to £2500 per month 
Coucil tax is £185 per month
Energy is £250 
Water is £75
Tv license is £24
Wifi (virgin media ) is £95 
Groceries is £200
Entertainment is £150
Transport to London 150",JB_19,Mon Jul 17 10:01:13 +0000 2023
"@NIUKCommunity Bachelor 😊
City: Harlow, Essex 
Rent: £668
Council Tax: included in the rent 
Energy: included in the rent
Water: included in the rent
📺 licence: Nil
Phone contract: £55.55
Gym: £20
WiFi/ Data: £20
Groceries: £150 varies 
Clothing: £150
Entertainment: £20

Na God get power😎",Rakitic😊,Sun Jul 16 13:37:42 +0000 2023
"@NIUKCommunity Bedford 
Rent 
Council Tax 
Energy 
Water 
TV license 
Transportation 
Wifi/mobile date 
Groceries 
Clothing 
Entertainment

Hmmm let's sha thank God for He is my Shepherd, i shall not want",Damilola Urhiemefe Longe,Sun Jul 16 20:57:45 +0000 2023
"@NIUKCommunity Bedford
One bedroom: £600
Council tax: 140
Water and internet: 60
Car insurance: 110
Fuel: 150
Groceries: 300
Electric and gas: 150
Phone contr: 40
Vehicle tax: 20",Ola,Sun Jul 16 11:31:47 +0000 2023
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"@NIUKCommunity Bolton

Rent £695 2bed house
Council Tax £108
Road tax £3
Energy £106
Water £24
TV license £13
Transportation £90 (Car fueling)
Wifi/mobile data £47
Groceries £150
Clothing (the ones we have still dey ok)
Entertainment £50

Total: £1286",20-10-2020... #Lekkitollgatemassacre,Sun Jul 16 19:40:07 +0000 2023
"@NIUKCommunity Bolton Greater Manchester

Rent(3bed):    £900
Electric/Gas:  £182
Water:  £55
Tv licence: £13
Council Tax: £150
Transportation: £170
Wifi/phone: £50
Groceries(family): £250
Clothing: £50
Entertainment: £100

Total: £1920",I.K,Sun Jul 16 13:47:52 +0000 2023
"@NIUKCommunity Bolton
Rent £700 2bedroom
Council tax £125
Energy £150
Water £30
Transportation Fuel £125
WiFi/Mobile £31 + £75
Groceries £200
Entertainment £60
Clothing £70
Car insurance £151
Vehicle tax £2.8",Olohunlomerue Yussuff Adebayo 🐕🌖,Sun Jul 16 12:39:05 +0000 2023
"@NIUKCommunity Canterbury 
Rent=£500
Council Tax -(added in rent)
Energy (added in Rent)
Water (added in Rent)
TV license (Included in Rent)
Transportation (£80)
Wifi/mobile date (£10, wifi is inclusive in my accommodation)
Groceries (£100)
Clothing ( £50 occasionally)
Entertainment (£20)",Josh RN.,Sun Jul 16 13:53:37 +0000 2023
"Walsall

Rent. 575
Council Tax   140
Energy  100 to 240 depending on season
Water 12
TV license      I no dey watch tv
Transportation 100 to 200
Wifi/mobile date 40
Groceries       200
Clothing          lol
Entertainment lol
PS: flat with family",MAYOR OF THE SOUTH WEST,Mon Jul 17 21:19:43 +0000 2023
"@NIUKCommunity Walsall
Rent 900
Council Tax 0
Energy 200
Water 35
TV license 0
Transportation 200 (including Uber during rainy days and Sunday mornings)
Wifi/mobile date 60
Groceries / food 450
Clothing 50
Entertainment 60
Child Minding 500",Ademola Abdul Mr.,Sun Jul 16 14:06:15 +0000 2023
"@NIUKCommunity Leeds 

Rent - £500
Council Tax - Nil 
Energy - included in rent 
Water - included in rent 
TV license - Nil 
Transportation - £53 (first bus)
Wifi/mobile date - £36
Groceries - £150
Clothing - don’t shop monthly 
Entertainment - £45

Total £784",Masvinci,Sun Jul 16 17:10:11 +0000 2023
"@NIUKCommunity City of Westminster

Rent = £1350 (1 room En-Suite)
Council Tax = All inclusive
Energy = Inclusive 
Water = Inclusive
TV license = No telly
Transportation = £130
Wifi/mobile date = £100 (Mobile Contract)
Groceries = £80 - £100
Clothing = As the spirit leads 
Entertainment = £60",Kenneth Osita,Sun Jul 16 19:14:03 +0000 2023
"@NIUKCommunity Northern Ireland

Rent 2 bed (£650)
Council Tax (£0)
Energy (£50)
Water (£0)
TV license (I didn’t sub to that)
Transportation (£100) 
Wifi/mobile WiFi (£24) mobile (£10)
Groceries (£200)
Clothing  (Not often)
Entertainment (It also depend)",ayotolaoluwaseyi,Mon Jul 17 00:05:06 +0000 2023
"A lot of comments asking about utility bills,petrol etc in this video

Not UK but in Republic of Ireland, 

Electric: around €200/month
Petrol: around €1.5-2/litre,average of around €60/week
Water: free,we don’t have water bill
Groceries: around €60-80/week
Rent: €1200/month",$kinlord,Mon Jun 19 17:45:27 +0000 2023
"Wolverhampton

Rent 850
Council tax 129
Energy 50
Water 25
Fuel 150
WiFi/ mobile 59
Groceries 400
Entertainment 50
Car insurance 150
Road tax 30

@S_mattahorn",Onyedika Oat Meal,Sun Jul 16 21:50:21 +0000 2023
"@NIUKCommunity Wolverhampton 
Rent - £860 ( 2 bed)
Council tax - £146 monthly 
Energy - £45-£50 monthly 
Water - £0
Tv license - £0
Transportation - £198(fuel, ins., tax) 
Wifi - £0
Groceries - £200
Clothing - It depends 
Entertainment - na God hand e dey",Uthman 🇳🇬🇬🇧,Sun Jul 16 14:28:50 +0000 2023
"Middlesbrough

Rent: 550
Council Tax: 0
Energy: 60
Water: 29.50
TV license: 13
Transportation: Work from home
Wifi/mobile data/ Phone : 121
Groceries: depends (100 - 200)
Clothing: I don't buy monthly 
Entertainment/ Eat out: 70
Miscellaneous : 50",Olons,Mon Jul 17 12:21:06 +0000 2023
"@NIUKCommunity Middlesbrough
Rent 2bed...... 550
Council tax.....125
Energy/Gas......100
Water.....paid 156 for 6months
TV license ......N/A
Transportation..........70
Wifi/mobile....... 60
Groceries ....... 150
Clothing...... At interval
Entertainment...... N/A",Layor,Sun Jul 16 14:45:49 +0000 2023
"Rent 
Council Tax 
Energy 
Water 
TV license 
Transportation 
Wifi/mobile 
Groceries 
Clothing 
Car insurance 
Car Finance 
Black tax 

If she can’t do 50/50, she’s not ready to support her man. 

Nigerian men also need a support system. 

Bills dey choke.",🎙OLUOMO OF DERBY 🇳🇬 🇬🇧,Mon Jan 22 16:31:54 +0000 2024
"Derby:

Rent: £550
Council Tax: £180
Energy: £150
Water: £28
TV license£13.25
Transportation: £150
Wifi/mobile date: £55 (my phone plus wifi at home)
Groceries: £250
Miscellaneous : £150",ARONKIE😍,Sun Jul 16 23:10:48 +0000 2023
"@NIUKCommunity Derby (city center)

Rent - £850 (1 bed)
Council tax - £90
Energy - £90
Water - £40
Transportation- 100
Wifi mobile data - £80
Tv licence - £15
Groceries - £250
clothings - not every month.
Entertainment - £200 

For a family of 2",Debbie wilson🇳🇬🇬🇧,Sun Jul 16 21:33:53 +0000 2023
"@NIUKCommunity City: Derby

Rent - £525 (en-suite shared accommodation)
CTax: £0
Energy: included in rent
Water:  included in rent
TvLicense:  £0
Transport: £100+
Car insurance: £0
Internet/TV(Virgin): £80
Clothing: £100
Groceries: £250
Entertainment: £20",Engreb,Sun Jul 16 15:58:57 +0000 2023
"@NIUKCommunity Dartford 
Rent  2 bedroom 1300£
Council tax 120£
Energy 200£
Water 30£
Tv license 15£
Wifi 25£
Groceries 300 family of 3
Entertainment as you wish
Clothing not every month 
Fuel/ Transportation 120£",Adetoun Alawiye,Sun Jul 16 15:42:22 +0000 2023
"@NIUKCommunity Haverhill, Cambridgeshire
Rent - 3 Bedroom 1250
Council Tax 168
Energy 150
Water 25
TV licence 0
Transportation - barely 50
Wifi-29
Mobile-20
Groceries - 200-250
Clothing - as it comes
Family of 4",Bamie Bamie,Sun Jul 16 17:26:16 +0000 2023
"Living wage....

Cost of living for a single person living on their own in Peterborough is about 1850/month.

That includes rent, utilities, phone, internet, bus pass, and groceries (living space, heat/water, Communications, transportation, and food)

1/3",Darth Tyrax,Thu Oct 07 15:41:41 +0000 2021
"@jdportes @guse_guse So, do the good people of SW Surrey pay 3x as much for their groceries, water, energy, and rent, as the rest of the country? £30k is £30k, and £100k is £100k, wherever you live. I’m guessing those on £100k in that constituency don’t have to resort to food banks.",Rebelzebub,Sun Mar 24 13:27:29 +0000 2024
"@NIUKCommunity Guildford (Surrey)

Rent - £1600 (2bed)
Council tax  - £140
Energy - £240
Water - 56 (quarterly)
TV license ( what’s that)
Transportation (£250)
Wi-Fi / Data (£25 virgin media / £35 EE)
Groceries (£200)
Clothing (£200)
Entertainment (never budgeted )

Total -£2756",Walter White,Mon Jul 17 18:04:43 +0000 2023
"@NIUKCommunity Redhill, Surrey
Rent £1350 (2br apartment) + £50 underground parking 
Council tax £195 monthly 
Energy £240
Water £20 monthly 
Tv Licence £45 quarterly 
Transportation wfh
Wifi/mobile £52 for both
Groceries  £150-£200
Clothing...only God knows
Entertainment £20",TraderMosh®️🇳🇬 🇬🇧,Sun Jul 16 21:54:16 +0000 2023
"@NIUKCommunity Surrey

Rent - £965
Council Tax - £164
Energy - £40
Water - £39
TV license - N/A
Transportation - £250 fuel+insurance (owned transport)
Wifi/mobile date £30 (£25 WiFi, £5 mobile)
Groceries - £150
Clothing - £100
Entertainment - £100

Total -£1,838/month",Abolaji,Sun Jul 16 21:00:01 +0000 2023
