text,username,timestamp
"Bills going up in April:

1. Phone and broadband costs
2. Water bills get more expensive
3. Council tax rises
4. TV, car and dental fees rise

- BBC",Dr Dípò Awójídé,Sat Mar 30 11:24:35 +0000 2024
"UPDATED: Average monthly bills for a bachelor in the UK (Birmingham July 2024)

Rent £700 (1 bed apartment)
Council Tax £110
Energy (gas/electric) £150
Water £40
TV license £15
Transportation £150
Wifi/mobile date £80
Groceries £300
Clothing £300
Entertainment £200

Total £2045",SK 🇬🇧🇬🇧,Sat Jul 06 09:31:56 +0000 2024
"@NIUKCommunity Birmingham 
Rent  £435  (studio)
Council Tax N/A
Energy £100
Water N/A
TV license N/A
Transportation Bus £55 
Wifi/mobile date £45 (2phones 1broadban)
Groceries £150
Clothing £80
Entertainment £100
Average £900 - £1000 monthly",Anuoluwaposimi,Mon Jul 17 16:53:19 +0000 2023
"Birmingham 
Rent  £435  (studio)
Council Tax N/A
Energy £100
Water N/A
TV license N/A
Transportation Bus £55 
Wifi/mobile date £45 (2phones 1broadban)
Groceries £150
Clothing £80
Entertainment £100
Average £900 - £1000 monthly",Anuoluwaposimi,Mon Jul 17 16:52:59 +0000 2023
"@NIUKCommunity Dudley uk (15min drive to Birmingham)
Rent       £650  (2bed )
Council Tax  £110
Energy      £150
Water        £40
TV license  £15
Transportation £72 (to fill my tank twice a month)
Wifi/mobile date  £24 and £12
Groceries    £200 
Clothing   Not monthly 
Entertainment  £150",dare™️,Sun Jul 16 19:57:17 +0000 2023
"@NIUKCommunity Birmingham 
Rent 820 (3bed)
Council Tax: 140 - 170
Energy 165
Water : 35
TV license: nil
Transportation: 100
Wifi/mobile date : 95
Groceries: 500 (family of 4)
Clothing: 200
Entertainment: 100",Obiclayz,Sun Jul 16 12:32:36 +0000 2023
"Birmingham:

Rent: £975
Council Tax: £180
Energy: £100
Water: £28
TV license£ 0
Transportation: £200
Wifi/mobile date: £80 (my phone plus wifi at home)
Groceries: £250
Clothing: £300-£500
Entertainment: £200",nwamaka.,Sun Jul 16 11:58:37 +0000 2023
"Average monthly bills for a couple in the UK (Birmingham July 2023)

Rent £1000 (2 bed apartment)
Council Tax £124
Energy (gas/electric) £100
Water £40
TV license £15
Westmidlands Bus Pass  £55 x2 
Wifi 30
Mobile  £10 x2 
Groceries £300
Misc £200
Entertainment £200

Total £2139",🌍 A!,Sat Jul 15 17:59:08 +0000 2023
"UPDATED: Average monthly bills for a bachelor in the UK (Birmingham July 2023)

Rent £700 (1 bed apartment)
Council Tax £110
Energy (gas/electric) £100
Water £40
TV license £15
Transportation £150
Wifi/mobile date £60
Groceries £300
Clothing £300
Entertainment £200

Total £1975",SK 🇬🇧🇬🇧,Sat Jul 15 17:19:11 +0000 2023
"Average monthly bills for a bachelor in the UK (location Birmingham)

House rent £500 (1 bed apartment)
Council Tax £110
Energy (gas/electric) £70
Water £40
TV license £15
Transportation £110
Wifi £25
Mobile data £20
Groceries £200
Clothing £300
Miscellaneous £100

Total £1490",SK 🇬🇧🇬🇧,Wed Jun 22 22:34:58 +0000 2022
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"Today's average price increases

Council Tax £106
Water bill £27
Broadband 7.9%
TV License £10.50
Road Tax at least £10
Stamps 10p
Standing Charge 13%

More than triple the average 'tax cut' that Hunt gave you.",BladeoftheSun,Mon Apr 01 15:29:27 +0000 2024
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"I’m not disabled, or elderly nor do I have children to worry about, so I’m aware I am so much more fortunate than many BUT what do I not pay? Power? Mortgage? Insurances? Council tax? Water? I mean that’s where we are isn’t it?5/10
#BigPowerOff3 https://t.co/wnfTaQWL3c",Tyfanwy Prudence McPrude,Sat Apr 23 22:58:59 +0000 2022
"I'd love to write thne reply

errr boo hoo hoo I can't afford an 85 inch TV but there is no sigh of the government taking VAT off them
I'm pushed to my limit having to watch my old 65 inch screen https://t.co/VOBjlvWCCp",Michael Bolton,Mon Jul 08 19:51:49 +0000 2024
"No Theresa, because you’re giving it to one hand and taking it out of the other.
Council Tax ⬆️
Gas and electricity ⬆️
Prescriptions ⬆️
Water rates ⬆️
TV Licence ⬆️
More Tory Lies.
#NeverTrustATory
#JC4PM2019 🌹🌹🌹",Jules #FreePalestine🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,Mon Apr 01 14:59:05 +0000 2019
"What complete nonsense. So, they don’t drive, don’t pay bills, haven’t bought a house, don’t rent, have never travelled abroad… come on @jessphillips 🙄 or are you talking to people who aren’t Brits?",Henry Bolton OBE 🇬🇧,Mon Jun 03 04:57:00 +0000 2024
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"I tweeted this👇 only to get numerous replies from ""leftist"" &amp; #FBPE folk calling me a plonker, saying  ordinary people don't pay upper rate income tax. They clearly dont care about council tax or NI. That tells me they don't care about ordinary folk, only about bashing the haves https://t.co/30x4rFJY4N",Henry Bolton OBE 🇬🇧,Thu Nov 10 16:52:17 +0000 2022
"It’s starting....2 letters this week. Water Rates...UP
HA Rent.....UP.  Next week...almost certainly Council Tax.....UP. Energy bills set to rise. And the cost of Food &amp; over the counter medicines rising &amp; not by a pittance either. The govt are strangling the life out of us.",Senga 85..Free Palestine. 🇵🇸🇵🇸🇵🇸 🇾🇪 JFT97.,Wed Mar 03 18:38:12 +0000 2021
"I fancied fish and chips tonight but instead I'm working my way through dried pasta &amp; sauce in the cupboard, as my service charge tops £223 a month for an unsaleable one bedroom apt in Bolton. The attempt to squeeze £10.5k per leaseholder on a section 20 will push many too far.",orwellvalley,Tue Sep 05 17:09:27 +0000 2023
"Great news Energy £3600, council Tax £1500, water £800
A year. thankfully illegal migrants will not have to pay this
Great isn't it ! At least the pensioners will die this year from the cold and not see the country turn Islamic !",George phill,Fri Aug 26 18:33:44 +0000 2022
@bbcquestiontime Decriminalise the non-payment of TV licences and council tax - About 100 people go to prison every year because they owe council tax. Those sent to prison for council tax debt are very seldom offered the opportunity to challenge the magistrates’ decision to impose custody.,Baron Andy of Sealand,Fri Jul 12 09:48:09 +0000 2024
"@NIUKCommunity Bolton

Rent £695 2bed house
Council Tax £108
Road tax £3
Energy £106
Water £24
TV license £13
Transportation £90 (Car fueling)
Wifi/mobile data £47
Groceries £150
Clothing (the ones we have still dey ok)
Entertainment £50

Total: £1286",20-10-2020... #Lekkitollgatemassacre,Sun Jul 16 19:40:07 +0000 2023
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Welcome to the UK where peasants not only pay to watch their own TV'S, but also pay the energy companies up to &amp; over £1 per day for ABSOLUTELY NOTHING, it's called a standing charge, or highway robbery and their gov't allows it. #CostOfLiving
@UKLabour
https://t.co/iPXTh9YEt6 https://t.co/HmQVMPzRfD",Euen Herbert #Windrush #ToriesOut #FBPE,Fri May 24 07:18:32 +0000 2024
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"@NIUKCommunity Bolton

Rent £695 2bed house
Council Tax £108
Road tax £3
Energy £106
Water £24
TV license £13
Transportation £90 (Car fueling)
Wifi/mobile data £47
Groceries £150
Clothing (the ones we have still dey ok)
Entertainment £50

Total: £1286",20-10-2020... #Lekkitollgatemassacre,Sun Jul 16 19:40:07 +0000 2023
"I thought someone was joking but there's actually an income tax on electricity bill, sales tax, extra tax and further tax
What is this circus? https://t.co/3fP3u68Ag4",Nadia,Mon Aug 28 14:33:17 +0000 2023
"Bills I have to settle by next week🤦🤦

Rent - 6500
KPLC Token - its free 
WiFi - 2000
Child support/fees -N/A
Water - free
Black Tax - black tax ni ndoe
Sacco - N/A
Loans -1000
Mum's shopping - ako na bwana 
My shopping -10,000

Total - Ksh 19,500  simple life 💜

You?",Wambui Murindo,Mon Jan 29 15:13:01 +0000 2024
"In the 80s and 90s,

It was mandatory for every household to:

- Pay TV tax

- Pay Radio tax

- Pay chicken &amp; cows tax

- Pay crop &amp; trees tax

- Pay bicycle tax

- Pay birth tax

- Pay funeral tax

- Pay ruling party (KANU) membership tax

We've come from far.

#BetterTogether",Eric,Tue Jun 06 10:30:33 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"What is the average monthly bills in your city? 
Bristol 

Rent £700
Council Tax (NIL)
Energy NIL
Water NIL
TV license NIL
Transportation £150-200
Wifi/mobile date £20
Groceries £50-100
Clothing (depending on the month)
Baddies £100-200
Entertainment £50
Black Tax £200-300",AKIN’s 🇬🇧 🇳🇬,Mon Jul 17 13:31:03 +0000 2023
"List of bills I need to settle Before the 5th of Feb:  

- Rent: R6000
- Electricity: R900
- Groceries: R2000
- Wifi allowance  R3000
- Child support: R3000
- Wife allowance: R2000
- Back tax: R500
- Stocvfela: R1000
- Mum's shopping: R1000
- My shopping is R500 after five months",BYRON,Thu Feb 01 05:09:06 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Honestly.

You have to afford:
- rent/mortgage
- council/state tax
- home/contents, boiler &amp; pipes insurance 
- energy bills
- water bills
- any television licence/TV costs 
- furniture (bed, desk/chair, dining table &amp; chairs, couch, bedside tables, kitchen appliances",IJ | mwen pa sòt online,Sat Apr 01 11:22:16 +0000 2023
"Bills I have to settle by next week

Rent - 8,000
KPLC Token - 1000
WiFi - 0
Child support/fees -N/A
Water -0
Gas- 1300 
Black Tax - aai
Sacco - N/A
Loans -0
Mum's shopping - N/A
My shopping -6K",Eldoret Icon🇰🇪,Wed Nov 01 04:57:05 +0000 2023
"Inheritance tax
Council tax
Water rates
Sanitary towels
Hospital parking
Permits for where you live
Car insurance (you should get at least half back if you have no claims within that year)
Congestion charge
ULEZ",💚,Mon Mar 22 12:39:48 +0000 2021
"Council tax, National Insurance, Income Tax, mortgage, home insurance, Car Insurance, Gas bill, Electric bill .. shall I continue",Adz Boogie,Sat Jun 26 23:23:59 +0000 2021
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"With the Solar Power Tax, Eskom is trying to do what SABC attempted with TV licenses for laptops, tablets, DStv decoders, and Netflix subscriptions.

Comrades have no shame.",Mabhalane,Mon Jul 18 15:19:09 +0000 2022
"Bills I have to settle by next week🤦🤦

Rent - N/A niko kwa lion
KPLC Token - Niko na solar
WiFi - N/A
Child support/fees -N/A
Water - Iko River Yala
Black Tax - black tax tang'o?
Sacco - N/A
Loans - (-100) Tottie
Mum's shopping - N/A
My shopping - 200

Total - Ksh 100

You?",Och!eng,Mon Jan 29 15:58:26 +0000 2024
"Bills I have to settle by next week🤦

Rent - Free bado Niko kwa mzazi
KPLC Token - mzazi
WiFi - ya Mzazi
Child support/fees - N/A
Water - bure
Gas- Ya Mzazi
Black Tax - 0
Allowance -20,000

Total - Ksh 20,300

You ?",HE. Ja Luth,Wed Nov 01 08:51:50 +0000 2023
"Let's say the salary is 200k
30% tax on 100k =170k (it depends 25-30%) I heard the first 100k doesn't count. 
Monthly bills
Water board: if it's 15k then you pay K2,475 (16.5% tax)
Escom: if it's 20k then you pay K3,300 (16.5% tax) 
Tax on Groceries 💔

Open for corrections!! 🤝",Shane Kondowe,Sun Jul 02 04:59:18 +0000 2023
"Rent : God provides(mat 6:25-28) 
Council Tax : Matt 22:20-22
Energy: Phil 2:12-13(msg)
Water -John 4:14
TV license: flex  
Transportation : na God o
Wifi/mobile date : vibes 
Groceries : Phil 4:19
Clothing : unlimited
Entertainment:unlimited",Queen Pope (•͡.̮~͡),Sun Jul 16 20:46:13 +0000 2023
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"Things that people claiming poverty probably still pay for :
Cable/satellite TV &amp; internet 
Netflix/other premium entertainment
£40+ mobile phone contract
Sunbeds
Tattoos
Hair/nails done regular
Alcohol/fags
Costa/Starbucks
Gym
Gambling/scratchcards
Takeaways

Have i missed owt?",Berk,Thu Jan 05 12:18:41 +0000 2023
"What is the average monthly bills in your city? 
Bristol 

Rent £700
Council Tax (NIL)
Energy NIL
Water NIL
TV license NIL
Transportation £150-200
Wifi/mobile date £20
Groceries £50-100
Clothing (depending on the month)
Baddies £100-200
Entertainment £50
Black Tax £200-300",AKIN’s 🇬🇧 🇳🇬,Mon Jul 17 13:31:03 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"People get very animated about the TV licence but have absolutely no problem paying for car tax, insurance and nct under penalty of imprisonment.
Look at who they have enforcing it.
If you think these people have authority you have already lost.",Spudbrah,Sat Jul 13 19:15:40 +0000 2024
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Let's say the salary is 200k
30% tax on 100k =170k (it depends 25-30%) I heard the first 100k doesn't count. 
Monthly bills
Water board: if it's 15k then you pay K2,475 (16.5% tax)
Escom: if it's 20k then you pay K3,300 (16.5% tax) 
Tax on Groceries 💔

Open for corrections!! 🤝",Shane Kondowe,Sun Jul 02 04:59:18 +0000 2023
"I’m not disabled, or elderly nor do I have children to worry about, so I’m aware I am so much more fortunate than many BUT what do I not pay? Power? Mortgage? Insurances? Council tax? Water? I mean that’s where we are isn’t it?5/10
#BigPowerOff3 https://t.co/wnfTaQWL3c",Tyfanwy Prudence McPrude,Sat Apr 23 22:58:59 +0000 2022
"Rent : God provides(mat 6:25-28) 
Council Tax : Matt 22:20-22
Energy: Phil 2:12-13(msg)
Water -John 4:14
TV license: flex  
Transportation : na God o
Wifi/mobile date : vibes 
Groceries : Phil 4:19
Clothing : unlimited
Entertainment:unlimited",Queen Pope (•͡.̮~͡),Sun Jul 16 20:46:13 +0000 2023
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"Energy Bills
Council Tax
National Insurance
Stamps
Water Bills
Broadband Charges
The Weekly Shop

All are rising and we are seeing an out of touch government simply failing to support households adequately in this cost of living crisis

#AprilCruelDay https://t.co/HEdoVl42Wg",Vince Maple #ProudToBeMedway,Fri Apr 01 07:14:26 +0000 2022
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"@NIUKCommunity Canterbury 
Rent=£500
Council Tax -(added in rent)
Energy (added in Rent)
Water (added in Rent)
TV license (Included in Rent)
Transportation (£80)
Wifi/mobile date (£10, wifi is inclusive in my accommodation)
Groceries (£100)
Clothing ( £50 occasionally)
Entertainment (£20)",Josh RN.,Sun Jul 16 13:53:37 +0000 2023
"This is mental. We already pay rates to local Councils. We're looking down the barrel of the 3 Waters bullshit and being taxed huge amounts on water, even tank ffs, now this? Last one turn out the lights. I won't stay.",For Pitts Sake,Wed Apr 26 05:58:09 +0000 2023
"So you don’t pay house insurance, car insurance and council rates . You don’t have electricity or gas you don’t drink alcohol you don’t buy curried egg sandwiches at the cricket and you don’t buy a pie at the football . Where do you live buddy Fawkner memorial park .",Tony Tardio,Sat Jan 20 07:40:44 +0000 2024
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Morning @RishiSunak,

Can you ask @BBC why it is sending @tvlicensing to knock on our doors during a fucking Pandemic? 
People don’t have food to eat or enough for gas &amp; electric but yeah buying a TV license must be our priority...
It makes sense! 

@AndyBurnhamGM 
#EndPovertyNow",💙Catherine A Higgins (Kamara-Taylor),Wed Oct 28 12:12:57 +0000 2020
"Bills I have to settle by next week🤦🤦

Rent - $70
Electricity - $25
Internet - $39
Gym - $25
Water - $8
Savings - $100
Pocket change - $40
Mum's shopping - $75
My shopping -  $86

Total -  $468

You?",Demetrius Remmiegius 🇰🇪,Tue Jan 30 17:19:33 +0000 2024
"An exercise for ppl. Keep all ur receipts for one week. Add up all the tax u pay on utilities, shopping, shoes, council tax, petrol. land tax etc  then have a good hard look at it and ask yourself why.  Tax is illegal. Domestic properties are exempt from council tax........",Lynne D M Noble 🌸✝️ https://www.youtube.com/watch,Tue Jul 09 14:31:01 +0000 2024
"@NIUKCommunity Canterbury 
Rent=£500
Council Tax -(added in rent)
Energy (added in Rent)
Water (added in Rent)
TV license (Included in Rent)
Transportation (£80)
Wifi/mobile date (£10, wifi is inclusive in my accommodation)
Groceries (£100)
Clothing ( £50 occasionally)
Entertainment (£20)",Josh RN.,Sun Jul 16 13:53:37 +0000 2023
"Today's average price increases

Council Tax £106
Water bill £27
Broadband 7.9%
TV License £10.50
Road Tax at least £10
Stamps 10p
Standing Charge 13%

More than triple the average 'tax cut' that Hunt gave you.",BladeoftheSun,Mon Apr 01 15:29:27 +0000 2024
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Water bills up 6%
Council tax likely up 5%
Tax thresholds frozen 
But that possible 1p cut to income tax makes you rich - vote Tory 🤣🤣🤣
#ToriesOut575 #SunakOut465 #GeneralElectionNow #Sunackered #UnitedAgainstTheTories #Starmer4PM 
https://t.co/eNVzPI2VUs",dave lawrence 🐟🐟🐠,Fri Feb 02 09:06:55 +0000 2024
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"@Jeremy_Hunt Brilliant news people of Bramley, you now have access to a basic human necessity that you’ve been paying through the teeth for via your taxes and water bills for the past 30+ years.

Don’t forget to vote.",chriiiisman,Wed Jul 03 17:17:13 +0000 2024
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
Struggling families could be missing out on a payment worth up to £290 to help them deal with the rising cost of living and pay towards essential household bills https://t.co/0s3bJlAA7z,Plymouth Live,Wed Jul 10 16:18:58 +0000 2024
"Great news Energy £3600, council Tax £1500, water £800
A year. thankfully illegal migrants will not have to pay this
Great isn't it ! At least the pensioners will die this year from the cold and not see the country turn Islamic !",George phill,Fri Aug 26 18:33:44 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"What’re you doing 8pm tonight (Tue)?
We’re back with an important LIVE @itvMLshow special, where I’ll cover
 
- Urgent tax reclaims: if you’re married, had a PPI payout, wear a uniform or er, pay tax
 
- The Budget: What does National Insurance cut really mean, how will Child https://t.co/fsds8rOEB7",Martin Lewis,Tue Mar 12 12:30:01 +0000 2024
"@BBradley_Mans YEA, and let's tell them.
From next week:-  
TV broadband UP 7.9%. 
Council tax UP 4.9%. 
TV Licence UP £10.50  
Rent for social housing UP 6.7% 
Water on average UP 6% 
Car tax VED UP 6% 
Rail Fares UP 4.9%  
So, there you have it.  
LET'S ALL AGREE, GET THE TORY SCUM OUT.",Clainy,Fri Mar 29 14:39:13 +0000 2024
"Working families in #SouthCambridgeshire struggling to make ends meet &amp; scared of cost of living crisis. Conservative MP @ab4scambs doesn't consider this an emergency and voted down tax cuts that would have helped families facing massive rises in cost of food, fuel, energy &amp; rent https://t.co/K7OpX527X4",Pippa Heylings 🔶️,Thu May 19 17:01:27 +0000 2022
@CSBlackett I totally agree with that statement I’m on UC aged 60 years young after paying essential bills fuel prepayment meter council tax. My water rates taken direct from UC  I have £1.80 left for food a week Just had a letter my TV licence has been cancelled,Alyson,Thu Apr 21 20:55:34 +0000 2022
"@NIUKCommunity Osapa London
Rent 1bd - £1,200
C Tax - £156
Energy - £136
Water £46
TV licence - £39 then £20 I think
Transport- £100 fuel
Wifi/Mob : £30
Groceries - £200 
Clothing - £100 
Entertainment- £200
Car insurance £85
Vehicle tax £28",Stable Genius,Sun Jul 16 10:24:50 +0000 2023
"I'm really happy I don't live in this area anymore,
Bleeding people dry

Maximum council tax increase for people across Cambridgeshire https://t.co/j0DWyjHETH","Sir Hampton Pure Blood Biggus,",Fri Feb 16 09:11:29 +0000 2024
"@NIUKCommunity Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:23 +0000 2023
"🗳️ 48 hours remaining 🚨 

The local authority ballot closes on midnight on October 14th. Don’t waste this opportunity to use your voice. We’re battling rising costs of food, fuel and electric prices. Challenge it back by voting YES

 https://t.co/qJ2BTZYJM7",Unite Coventry City Council Branch,Thu Oct 13 06:59:18 +0000 2022
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"@NIUKCommunity Coventry 

Rent - £1200 (3 bed) 
Council Tax - £110
Energy - £150 (Gas and Electric)
Water - £27
TV license - N/A
Transportation - £200 (fuel) 
Wifi/mobile date £44 (WiFi) £15 (mobile)
Groceries - £150
Clothing - £50
Entertainment - £100 

Total £2046 🥹",Kvng_fuad,Sun Jul 16 09:33:11 +0000 2023
